date,city,temp,humidity,pressure,wind,condition
2021-08-09,Mumbai,24.5,63.1,1008.5,4.7,Clear
2021-08-09,Nashik,23.5,37.7,1010.1,9.3,Clear
2021-08-09,Nagpur,29.2,27.6,1014.8,13.9,Clear
2021-08-09,Delhi,24.9,42.8,1006.9,13.4,Cloudy
2021-08-09,Bangalore,19.7,50.6,1014.8,7.7,Clear
2021-08-09,Hyderabad,27.5,44.3,1013.3,7.3,Clear
2021-08-09,Chennai,25.3,59.7,1013.3,10.1,Clear
2021-08-09,Kolkata,28.0,55.4,1017.5,5.5,Clear
2021-08-09,Ahmedabad,31.6,32.4,1013.1,14.4,Windy
2021-08-10,Pune,24.3,46.8,1003.2,9.8,Clear
2021-08-10,Mumbai,25.5,67.3,1009.4,10.5,Clear
2021-08-10,Nashik,17.9,39.6,1008.8,9.1,Foggy
2021-08-10,Nagpur,29.1,45.0,1010.5,9.3,Clear
2021-08-10,Delhi,23.0,41.7,1011.1,11.7,Clear
2021-08-10,Bangalore,21.8,52.3,1002.9,11.9,Cloudy
2021-08-10,Hyderabad,28.0,32.7,1007.8,7.8,Clear
2021-08-10,Chennai,28.8,54.9,1010.6,10.7,Clear
2021-08-10,Kolkata,26.1,73.3,1008.6,9.4,Humid
2021-08-10,Ahmedabad,27.4,34.8,1008.8,9.8,Cloudy
2021-08-11,Pune,25.8,50.4,1013.7,9.1,Cloudy
2021-08-11,Mumbai,25.0,62.9,1005.1,15.6,Windy
2021-08-11,Nashik,24.5,45.1,1018.6,12.3,Clear
2021-08-11,Nagpur,25.9,28.2,1013.1,14.5,Windy
2021-08-11,Delhi,21.9,39.4,1000.2,7.1,Cloudy
2021-08-11,Bangalore,20.9,50.5,1018.0,9.4,Clear
2021-08-11,Hyderabad,25.0,37.2,1015.6,10.6,Cloudy
2021-08-11,Chennai,27.7,63.8,1004.5,7.2,Cloudy
2021-08-11,Kolkata,27.9,59.6,1009.7,13.9,Clear
2021-08-11,Ahmedabad,32.3,25.0,1010.6,9.0,Cloudy
2021-08-12,Pune,24.6,50.3,1007.0,6.6,Clear
2021-08-12,Mumbai,23.5,68.8,1003.5,12.2,Humid
2021-08-12,Nashik,22.0,41.3,1009.7,11.5,Clear
2021-08-12,Nagpur,28.1,29.4,1011.3,6.9,Clear
2021-08-12,Delhi,23.9,41.7,1009.8,9.3,Cloudy
2021-08-12,Bangalore,18.6,47.8,1005.2,4.5,Clear
2021-08-12,Hyderabad,27.0,41.3,1005.0,8.8,Clear
2021-08-12,Chennai,28.2,67.7,1005.3,9.5,Clear
2021-08-12,Kolkata,27.1,59.7,1003.8,10.3,Clear
2021-08-12,Ahmedabad,28.9,37.4,1005.6,8.1,Clear
2021-08-13,Pune,22.5,59.5,1007.4,6.6,Clear
2021-08-13,Mumbai,21.7,67.7,1016.1,10.3,Clear
2021-08-13,Nashik,22.3,36.0,1015.0,12.9,Clear
2021-08-13,Nagpur,26.3,34.2,1009.7,11.6,Clear
2021-08-13,Delhi,23.8,55.1,1012.6,7.7,Clear
2021-08-13,Bangalore,19.4,64.8,1004.9,6.8,Clear
2021-08-13,Hyderabad,26.9,45.9,1004.9,10.2,Clear
2021-08-13,Chennai,26.0,60.9,1014.3,9.9,Clear
2021-08-13,Kolkata,29.6,69.6,1012.2,11.8,Humid
2021-08-13,Ahmedabad,28.9,37.0,1000.2,10.0,Clear
2021-08-14,Pune,23.6,44.8,1008.8,11.2,Clear
2021-08-14,Mumbai,26.4,68.6,1006.6,4.0,Humid
2021-08-14,Nashik,26.1,43.9,1009.1,14.2,Windy
2021-08-14,Nagpur,27.9,41.9,1015.0,6.2,Clear
2021-08-14,Delhi,21.3,45.7,1007.9,7.5,Clear
2021-08-14,Bangalore,19.0,54.7,1011.1,4.2,Cloudy
2021-08-14,Hyderabad,27.9,39.3,1004.0,12.5,Clear
2021-08-14,Chennai,27.0,66.0,1008.3,5.5,Clear
2021-08-14,Kolkata,23.9,63.4,1013.2,10.0,Clear
2021-08-14,Ahmedabad,28.0,33.0,1006.8,11.8,Clear
2021-08-15,Pune,24.9,46.9,1008.3,9.9,Clear
2021-08-15,Mumbai,24.9,65.4,1009.0,7.4,Clear
2021-08-15,Nashik,23.1,44.3,1008.3,9.6,Clear
2021-08-15,Nagpur,28.1,28.8,1015.3,12.3,Cloudy
2021-08-15,Delhi,22.8,47.2,1010.5,13.6,Clear
2021-08-15,Bangalore,20.7,52.0,1012.2,15.8,Windy
2021-08-15,Hyderabad,24.4,37.7,1006.6,6.8,Clear
2021-08-15,Chennai,25.8,61.4,1010.4,9.2,Clear
2021-08-15,Kolkata,30.6,56.0,1008.9,13.7,Clear
2021-08-15,Ahmedabad,32.3,27.4,1011.0,6.2,Clear
2021-08-16,Pune,25.0,48.5,1007.9,10.3,Clear
2021-08-16,Mumbai,25.3,69.4,1007.4,12.7,Humid
2021-08-16,Nashik,23.9,34.0,1014.5,16.2,Windy
2021-08-16,Nagpur,28.0,38.3,1014.1,9.2,Cloudy
2021-08-16,Delhi,23.7,45.6,1014.6,11.4,Clear
2021-08-16,Bangalore,18.9,47.6,1017.6,9.5,Cloudy
2021-08-16,Hyderabad,23.0,38.3,1005.8,8.6,Cloudy
2021-08-16,Chennai,26.6,52.3,1007.4,7.1,Cloudy
2021-08-16,Kolkata,28.0,65.1,1004.8,14.7,Windy
2021-08-16,Ahmedabad,27.5,29.3,1006.4,10.2,Clear
2021-08-17,Pune,24.8,61.2,1012.0,4.0,Clear
2021-08-17,Mumbai,27.6,59.7,1006.2,10.4,Cloudy
2021-08-17,Nashik,21.9,36.1,1006.2,11.9,Clear
2021-08-17,Nagpur,28.3,29.4,1017.1,7.0,Clear
2021-08-17,Delhi,20.9,44.2,1011.3,8.3,Clear
2021-08-17,Bangalore,23.4,54.2,1006.8,12.6,Cloudy
2021-08-17,Hyderabad,25.1,39.6,1019.4,12.8,Clear
2021-08-17,Chennai,26.8,59.1,1009.5,8.3,Cloudy
2021-08-17,Kolkata,30.0,63.2,1000.0,13.7,Clear
2021-08-17,Ahmedabad,27.5,35.1,1013.6,12.4,Clear
2021-08-18,Pune,22.8,39.0,1009.7,9.8,Clear
2021-08-18,Mumbai,25.5,68.3,1007.5,9.4,Humid
2021-08-18,Nashik,24.7,52.3,1001.4,10.3,Cloudy
2021-08-18,Nagpur,27.4,34.4,1015.1,10.7,Clear
2021-08-18,Delhi,22.8,48.9,1009.2,10.6,Clear
2021-08-18,Bangalore,18.4,52.9,1009.8,8.5,Clear
2021-08-18,Hyderabad,27.3,42.7,1006.0,4.3,Clear
2021-08-18,Chennai,27.9,63.3,1003.9,9.0,Clear
2021-08-18,Kolkata,25.2,62.0,1015.0,9.2,Cloudy
2021-08-18,Ahmedabad,29.3,33.4,1013.1,6.8,Clear
2021-08-19,Pune,25.4,53.2,1005.3,13.8,Cloudy
2021-08-19,Mumbai,25.2,78.6,1008.3,15.0,Rainy
2021-08-19,Nashik,18.8,37.5,1007.3,7.5,Cloudy
2021-08-19,Nagpur,26.7,35.0,1012.3,7.8,Clear
2021-08-19,Delhi,24.7,50.2,1012.1,10.3,Cloudy
2021-08-19,Bangalore,19.9,51.4,1006.1,8.5,Clear
2021-08-19,Hyderabad,23.3,46.2,1017.6,11.2,Clear
2021-08-19,Chennai,28.1,65.1,1010.7,8.2,Cloudy
2021-08-19,Kolkata,27.4,60.8,1009.0,12.9,Clear
2021-08-19,Ahmedabad,28.7,25.0,1010.5,7.0,Cloudy
2021-08-20,Pune,21.1,45.1,1007.2,9.2,Clear
2021-08-20,Mumbai,26.6,58.1,1011.5,13.3,Clear
2021-08-20,Nashik,22.8,42.9,1010.1,12.3,Clear
2021-08-20,Nagpur,24.5,34.6,1010.0,16.8,Windy
2021-08-20,Delhi,22.1,45.1,1014.0,9.8,Clear
2021-08-20,Bangalore,18.0,56.9,1003.8,16.4,Windy
2021-08-20,Hyderabad,24.4,41.2,1002.4,9.8,Clear
2021-08-20,Chennai,27.4,52.6,1009.0,13.2,Clear
2021-08-20,Kolkata,25.4,64.6,1003.5,6.4,Clear
2021-08-20,Ahmedabad,28.1,31.5,1012.7,15.5,Windy
2021-08-21,Pune,26.1,36.9,1008.8,6.0,Clear
2021-08-21,Mumbai,25.6,67.8,1011.4,12.7,Cloudy
2021-08-21,Nashik,19.1,38.2,1003.9,6.2,Clear
2021-08-21,Nagpur,29.2,28.0,1011.1,9.2,Clear
2021-08-21,Delhi,24.5,45.2,1006.9,16.6,Windy
2021-08-21,Bangalore,22.0,51.3,1010.3,10.9,Clear
2021-08-21,Hyderabad,24.2,48.7,1002.6,8.4,Clear
2021-08-21,Chennai,28.1,56.8,1005.4,7.8,Clear
2021-08-21,Kolkata,24.0,74.6,1008.1,3.3,Humid
2021-08-21,Ahmedabad,26.5,26.2,1013.3,11.0,Cloudy
2021-08-22,Pune,21.5,48.2,1012.2,8.6,Clear
2021-08-22,Mumbai,26.7,67.4,1014.8,8.0,Clear
2021-08-22,Nashik,19.7,41.0,1009.3,11.0,Clear
2021-08-22,Nagpur,28.0,35.1,1014.5,8.0,Clear
2021-08-22,Delhi,18.1,40.3,1011.3,10.6,Clear
2021-08-22,Bangalore,20.9,49.3,1015.1,4.3,Clear
2021-08-22,Hyderabad,26.2,37.6,1013.6,10.7,Cloudy
2021-08-22,Chennai,29.5,61.2,1015.2,7.9,Clear
2021-08-22,Kolkata,28.0,73.0,1008.2,11.8,Humid
2021-08-22,Ahmedabad,25.8,31.6,1004.1,11.7,Clear
2021-08-23,Pune,22.2,48.5,1011.1,8.2,Clear
2021-08-23,Mumbai,26.9,69.5,1010.5,9.5,Humid
2021-08-23,Nashik,21.1,43.9,1005.6,12.3,Clear
2021-08-23,Nagpur,26.6,36.8,1008.4,5.0,Clear
2021-08-23,Delhi,23.4,44.7,1009.0,7.7,Clear
2021-08-23,Bangalore,21.4,44.8,1015.6,10.7,Clear
2021-08-23,Hyderabad,24.8,53.6,1003.5,17.3,Windy
2021-08-23,Chennai,26.8,63.8,1007.6,5.3,Cloudy
2021-08-23,Kolkata,28.3,61.6,1007.9,12.4,Clear
2021-08-23,Ahmedabad,24.7,25.2,1008.5,4.4,Clear
2021-08-24,Pune,25.4,46.2,1008.0,12.6,Clear
2021-08-24,Mumbai,25.5,67.4,1013.2,15.3,Windy
2021-08-24,Nashik,23.3,43.5,1008.9,7.8,Clear
2021-08-24,Nagpur,25.9,38.8,1008.3,13.8,Cloudy
2021-08-24,Delhi,21.4,46.7,1007.1,10.1,Clear
2021-08-24,Bangalore,22.4,61.3,1004.3,4.2,Cloudy
2021-08-24,Hyderabad,26.2,40.4,1009.7,10.2,Cloudy
2021-08-24,Chennai,27.1,66.5,1016.0,10.6,Clear
2021-08-24,Kolkata,27.0,60.6,1006.4,11.4,Cloudy
2021-08-24,Ahmedabad,29.3,29.2,1008.3,5.6,Clear
2021-08-25,Pune,22.7,54.0,1015.3,3.6,Cloudy
2021-08-25,Mumbai,24.9,63.1,1006.1,1.0,Cloudy
2021-08-25,Nashik,20.3,37.7,1005.7,12.2,Clear
2021-08-25,Nagpur,28.9,36.5,1006.7,8.8,Clear
2021-08-25,Delhi,21.0,47.3,1008.8,9.9,Cloudy
2021-08-25,Bangalore,16.2,50.0,1011.3,13.3,Foggy
2021-08-25,Hyderabad,20.5,35.2,1007.7,10.0,Clear
2021-08-25,Chennai,29.5,69.0,1011.8,11.9,Humid
2021-08-25,Kolkata,30.3,56.0,1010.5,15.9,Windy
2021-08-25,Ahmedabad,32.3,31.0,1018.0,12.4,Clear
2021-08-26,Pune,24.7,55.6,1018.0,10.6,Clear
2021-08-26,Mumbai,30.0,72.7,1009.7,10.7,Humid
2021-08-26,Nashik,18.4,40.6,1012.5,5.7,Clear
2021-08-26,Nagpur,29.0,35.5,1003.0,8.6,Clear
2021-08-26,Delhi,21.6,46.7,1001.8,12.8,Clear
2021-08-26,Bangalore,16.1,48.4,1010.2,13.7,Foggy
2021-08-26,Hyderabad,23.8,43.4,1011.2,10.1,Clear
2021-08-26,Chennai,26.8,70.1,1011.7,6.8,Humid
2021-08-26,Kolkata,24.0,57.2,1014.0,12.6,Clear
2021-08-26,Ahmedabad,25.9,32.5,1003.7,11.1,Clear
2021-08-27,Pune,22.1,55.6,1011.6,8.5,Cloudy
2021-08-27,Mumbai,24.8,63.0,1015.7,10.9,Clear
2021-08-27,Nashik,20.7,38.7,1006.8,12.2,Cloudy
2021-08-27,Nagpur,25.8,33.0,1004.9,6.6,Clear
2021-08-27,Delhi,23.2,50.4,1008.6,11.0,Clear
2021-08-27,Bangalore,19.1,49.9,1015.1,13.9,Cloudy
2021-08-27,Hyderabad,27.2,45.4,1006.2,7.5,Cloudy
2021-08-27,Chennai,27.5,56.4,1014.0,8.4,Cloudy
2021-08-27,Kolkata,25.2,60.8,1007.3,9.9,Clear
2021-08-27,Ahmedabad,27.8,40.3,1010.7,7.6,Clear
2021-08-28,Pune,23.4,42.4,1012.3,12.0,Clear
2021-08-28,Mumbai,28.7,56.3,1012.7,13.0,Clear
2021-08-28,Nashik,18.9,38.5,1012.9,7.1,Cloudy
2021-08-28,Nagpur,28.6,41.4,1006.6,7.5,Clear
2021-08-28,Delhi,22.8,47.7,1013.3,10.5,Clear
2021-08-28,Bangalore,19.8,53.6,1008.7,10.8,Clear
2021-08-28,Hyderabad,23.0,35.9,1010.9,9.2,Cloudy
2021-08-28,Chennai,25.0,60.3,1003.9,11.6,Clear
2021-08-28,Kolkata,30.2,60.2,1009.7,9.8,Cloudy
2021-08-28,Ahmedabad,27.7,34.7,1004.3,11.7,Clear
2021-08-29,Pune,18.0,45.4,1011.6,7.6,Clear
2021-08-29,Mumbai,29.0,59.3,1016.8,9.2,Cloudy
2021-08-29,Nashik,17.2,43.6,1009.0,6.5,Foggy
2021-08-29,Nagpur,27.6,32.4,1016.9,2.7,Cloudy
2021-08-29,Delhi,22.3,40.7,1012.7,8.8,Cloudy
2021-08-29,Bangalore,19.9,56.4,1003.3,7.6,Clear
2021-08-29,Hyderabad,26.1,39.3,1013.7,13.6,Clear
2021-08-29,Chennai,28.1,56.0,1015.9,9.4,Clear
2021-08-29,Kolkata,27.5,62.7,1007.3,9.5,Clear
2021-08-29,Ahmedabad,30.4,27.2,1009.9,11.9,Clear
2021-08-30,Pune,21.2,50.6,1011.2,9.5,Clear
2021-08-30,Mumbai,27.9,69.9,1008.0,12.4,Humid
2021-08-30,Nashik,20.9,46.9,1013.2,14.9,Windy
2021-08-30,Nagpur,26.0,33.4,1011.8,13.5,Clear
2021-08-30,Delhi,17.0,47.7,1008.4,11.6,Foggy
2021-08-30,Bangalore,21.6,52.1,1016.7,9.5,Clear
2021-08-30,Hyderabad,25.3,42.0,1004.9,9.4,Cloudy
2021-08-30,Chennai,25.5,61.0,1004.8,10.7,Cloudy
2021-08-30,Kolkata,22.2,66.8,1010.2,10.6,Cloudy
2021-08-30,Ahmedabad,29.9,36.9,1014.3,9.4,Cloudy
2021-08-31,Pune,21.7,47.9,1007.3,7.8,Clear
2021-08-31,Mumbai,25.4,62.4,1013.8,10.2,Clear
2021-08-31,Nashik,19.8,44.4,1016.8,6.6,Clear
2021-08-31,Nagpur,27.8,28.1,1013.1,12.8,Clear
2021-08-31,Delhi,18.8,46.7,1016.2,10.8,Clear
2021-08-31,Bangalore,18.5,54.1,1003.3,13.0,Cloudy
2021-08-31,Hyderabad,24.2,40.3,1008.1,12.1,Clear
2021-08-31,Chennai,26.5,65.4,1010.7,7.8,Cloudy
2021-08-31,Kolkata,27.6,59.4,1013.2,9.6,Clear
2021-08-31,Ahmedabad,30.6,30.3,1009.3,16.5,Windy
2021-09-01,Pune,25.5,41.0,1011.5,10.0,Clear
2021-09-01,Mumbai,25.2,68.1,1007.0,12.6,Humid
2021-09-01,Nashik,21.3,41.6,1006.5,6.1,Cloudy
2021-09-01,Nagpur,23.1,41.4,1015.1,9.0,Clear
2021-09-01,Delhi,22.5,38.7,1006.9,12.9,Clear
2021-09-01,Bangalore,17.4,51.7,1007.4,10.6,Foggy
2021-09-01,Hyderabad,23.5,36.0,1005.3,14.7,Windy
2021-09-01,Chennai,28.4,72.0,1012.2,8.7,Humid
2021-09-01,Kolkata,28.3,61.2,1010.9,9.9,Clear
2021-09-01,Ahmedabad,27.7,36.0,1016.5,9.5,Clear
2021-09-02,Pune,22.5,50.2,1007.6,11.8,Clear
2021-09-02,Mumbai,24.6,61.1,1014.9,15.2,Windy
2021-09-02,Nashik,19.9,39.5,1004.7,10.8,Clear
2021-09-02,Nagpur,26.2,29.7,1006.6,12.9,Cloudy
2021-09-02,Delhi,22.8,46.7,1004.6,4.5,Clear
2021-09-02,Bangalore,21.8,56.3,1011.7,10.2,Clear
2021-09-02,Hyderabad,25.2,44.5,1006.4,13.0,Clear
2021-09-02,Chennai,25.2,68.3,1003.7,11.2,Humid
2021-09-02,Kolkata,26.3,67.2,1010.7,6.0,Clear
2021-09-02,Ahmedabad,25.3,26.7,1010.2,9.5,Clear
2021-09-03,Pune,19.9,56.2,1014.7,12.7,Clear
2021-09-03,Mumbai,26.2,62.5,1003.9,4.1,Clear
2021-09-03,Nashik,18.5,49.1,1008.4,9.5,Clear
2021-09-03,Nagpur,22.7,40.8,1011.3,15.5,Windy
2021-09-03,Delhi,23.8,31.0,1015.7,13.6,Clear
2021-09-03,Bangalore,19.3,50.9,1013.6,11.0,Clear
2021-09-03,Hyderabad,25.6,38.2,1014.1,10.9,Cloudy
2021-09-03,Chennai,25.8,64.4,996.5,8.7,Clear
2021-09-03,Kolkata,25.3,62.2,1014.8,8.0,Cloudy
2021-09-03,Ahmedabad,29.6,36.2,1013.3,4.8,Cloudy
2021-09-04,Pune,21.7,48.4,1013.0,8.9,Clear
2021-09-04,Mumbai,21.7,75.5,1011.9,9.9,Humid
2021-09-04,Nashik,22.3,36.3,1007.3,9.6,Clear
2021-09-04,Nagpur,28.1,41.2,1005.1,17.5,Windy
2021-09-04,Delhi,22.1,48.6,1012.0,11.5,Clear
2021-09-04,Bangalore,21.7,51.0,1012.6,8.9,Clear
2021-09-04,Hyderabad,23.6,38.3,1017.6,9.7,Clear
2021-09-04,Chennai,28.2,49.8,1020.9,14.5,Windy
2021-09-04,Kolkata,25.0,61.6,1011.2,8.2,Cloudy
2021-09-04,Ahmedabad,27.7,25.0,1011.9,8.5,Clear
2021-09-05,Pune,22.1,55.4,1008.6,10.7,Cloudy
2021-09-05,Mumbai,24.6,74.4,1009.7,13.5,Humid
2021-09-05,Nashik,21.3,45.9,1009.0,11.5,Clear
2021-09-05,Nagpur,29.0,35.4,1015.1,9.7,Clear
2021-09-05,Delhi,21.5,37.0,1005.1,9.1,Clear
2021-09-05,Bangalore,18.4,48.8,1009.8,5.9,Clear
2021-09-05,Hyderabad,26.4,42.5,1015.7,13.1,Clear
2021-09-05,Chennai,30.2,61.2,1007.1,12.4,Clear
2021-09-05,Kolkata,26.9,64.6,1010.0,9.4,Clear
2021-09-05,Ahmedabad,28.3,28.8,1018.5,9.0,Cloudy
2021-09-06,Pune,21.4,47.0,1006.9,7.8,Clear
2021-09-06,Mumbai,23.9,76.5,1012.9,12.8,Humid
2021-09-06,Nashik,22.8,53.0,1002.9,6.3,Clear
2021-09-06,Nagpur,24.9,31.5,1010.3,11.5,Clear
2021-09-06,Delhi,20.0,35.9,1006.0,8.4,Cloudy
2021-09-06,Bangalore,16.9,50.2,1006.4,9.0,Foggy
2021-09-06,Hyderabad,21.0,40.1,1007.1,9.2,Clear
2021-09-06,Chennai,28.3,65.8,1009.7,7.6,Clear
2021-09-06,Kolkata,26.3,63.3,1014.0,12.4,Clear
2021-09-06,Ahmedabad,28.4,38.4,1010.5,12.0,Clear
2021-09-07,Pune,22.9,48.5,1011.6,11.3,Clear
2021-09-07,Mumbai,22.6,62.0,1010.9,7.8,Clear
2021-09-07,Nashik,22.0,44.1,1007.2,9.7,Clear
2021-09-07,Nagpur,25.5,37.0,1010.4,8.6,Clear
2021-09-07,Delhi,25.0,36.8,1011.9,13.8,Cloudy
2021-09-07,Bangalore,22.5,58.7,1012.9,14.3,Windy
2021-09-07,Hyderabad,24.5,45.0,1007.3,10.9,Clear
2021-09-07,Chennai,27.9,68.8,1010.2,8.3,Humid
2021-09-07,Kolkata,28.1,57.4,1017.9,7.8,Clear
2021-09-07,Ahmedabad,25.9,25.0,1011.0,9.2,Clear
2021-09-08,Pune,24.1,48.9,1022.4,9.3,Clear
2021-09-08,Mumbai,26.3,66.9,1004.3,5.7,Cloudy
2021-09-08,Nashik,21.0,41.4,1007.1,12.3,Cloudy
2021-09-08,Nagpur,27.6,35.6,1004.5,11.2,Clear
2021-09-08,Delhi,20.8,52.0,1013.4,10.1,Clear
2021-09-08,Bangalore,17.7,48.5,1010.5,7.6,Foggy
2021-09-08,Hyderabad,24.3,40.9,1009.4,7.9,Cloudy
2021-09-08,Chennai,25.5,66.6,1013.3,8.9,Clear
2021-09-08,Kolkata,23.8,69.6,1008.7,14.6,Humid
2021-09-08,Ahmedabad,26.1,25.0,1011.6,10.7,Cloudy
2021-09-09,Pune,21.3,50.2,1014.0,9.8,Clear
2021-09-09,Mumbai,25.7,70.1,1009.1,9.0,Humid
2021-09-09,Nashik,18.0,42.2,996.7,8.2,Clear
2021-09-09,Nagpur,29.2,35.4,1009.9,5.6,Clear
2021-09-09,Delhi,18.0,41.0,1009.3,13.8,Foggy
2021-09-09,Bangalore,20.1,52.2,1009.9,7.9,Clear
2021-09-09,Hyderabad,25.0,36.8,1012.1,8.9,Clear
2021-09-09,Chennai,28.3,55.7,1007.7,7.4,Clear
2021-09-09,Kolkata,26.1,51.2,1015.3,16.0,Windy
2021-09-09,Ahmedabad,24.7,39.4,1011.4,8.5,Clear
2021-09-10,Pune,21.2,42.6,1023.2,9.6,Clear
2021-09-10,Mumbai,25.2,63.6,1009.2,13.8,Cloudy
2021-09-10,Nashik,19.4,51.3,1014.7,10.3,Clear
2021-09-10,Nagpur,24.0,37.5,1009.6,5.5,Cloudy
2021-09-10,Delhi,16.6,41.7,1007.5,13.6,Foggy
2021-09-10,Bangalore,17.7,53.1,1010.9,13.9,Foggy
2021-09-10,Hyderabad,26.8,41.9,1008.1,8.0,Cloudy
2021-09-10,Chennai,28.1,60.4,1011.6,11.5,Clear
2021-09-10,Kolkata,29.0,62.8,1014.4,8.9,Clear
2021-09-10,Ahmedabad,28.0,43.6,1008.7,11.5,Clear
2021-09-11,Pune,22.2,58.0,1008.8,12.4,Clear
2021-09-11,Mumbai,25.1,72.3,1001.7,10.6,Humid
2021-09-11,Nashik,22.1,37.9,1007.5,11.7,Clear
2021-09-11,Nagpur,23.8,39.3,1007.5,5.3,Clear
2021-09-11,Delhi,22.3,58.2,1013.0,12.3,Clear
2021-09-11,Bangalore,18.0,57.9,1011.1,12.7,Clear
2021-09-11,Hyderabad,21.3,43.5,1001.3,12.1,Clear
2021-09-11,Chennai,28.8,63.9,1014.7,13.4,Cloudy
2021-09-11,Kolkata,24.0,67.8,1005.5,10.3,Clear
2021-09-11,Ahmedabad,27.6,28.6,1005.3,14.8,Windy
2021-09-12,Pune,24.4,50.4,1010.7,9.3,Cloudy
2021-09-12,Mumbai,24.2,74.6,1010.3,13.2,Humid
2021-09-12,Nashik,20.7,43.0,1008.1,7.0,Clear
2021-09-12,Nagpur,26.0,39.7,1008.3,11.4,Clear
2021-09-12,Delhi,19.1,50.2,1007.0,8.8,Clear
2021-09-12,Bangalore,20.4,46.6,1019.3,13.9,Clear
2021-09-12,Hyderabad,30.4,44.5,1003.1,9.4,Cloudy
2021-09-12,Chennai,25.1,63.8,1002.6,11.5,Clear
2021-09-12,Kolkata,27.5,54.5,1008.9,7.8,Clear
2021-09-12,Ahmedabad,28.6,47.4,1011.9,7.2,Clear
2021-09-13,Pune,23.8,49.1,1015.1,11.2,Clear
2021-09-13,Mumbai,24.9,62.7,1018.7,4.5,Cloudy
2021-09-13,Nashik,20.5,37.5,1000.5,14.4,Windy
2021-09-13,Nagpur,26.4,45.3,1016.0,12.2,Cloudy
2021-09-13,Delhi,23.2,48.4,1009.8,9.2,Clear
2021-09-13,Bangalore,18.1,42.0,1009.7,13.3,Clear
2021-09-13,Hyderabad,25.3,46.1,1014.6,9.8,Clear
2021-09-13,Chennai,23.3,75.0,1013.0,12.5,Humid
2021-09-13,Kolkata,23.5,62.9,1009.7,12.3,Clear
2021-09-13,Ahmedabad,30.2,40.0,1012.1,8.7,Clear
2021-09-14,Pune,21.5,44.4,1003.0,11.5,Clear
2021-09-14,Mumbai,25.0,59.2,1003.5,10.0,Clear
2021-09-14,Nashik,16.5,34.7,1001.7,10.8,Foggy
2021-09-14,Nagpur,24.7,30.1,1010.1,6.7,Clear
2021-09-14,Delhi,23.6,50.2,1014.5,1.6,Clear
2021-09-14,Bangalore,22.7,49.5,1002.2,5.3,Clear
2021-09-14,Hyderabad,23.2,37.6,1007.5,6.3,Cloudy
2021-09-14,Chennai,28.9,66.4,1007.7,13.7,Clear
2021-09-14,Kolkata,21.9,70.4,1012.1,12.2,Humid
2021-09-14,Ahmedabad,25.7,37.8,1014.5,9.7,Clear
2021-09-15,Pune,23.8,59.3,1008.0,12.3,Clear
2021-09-15,Mumbai,25.9,64.1,1006.6,15.2,Windy
2021-09-15,Nashik,19.8,39.7,1008.6,6.1,Clear
2021-09-15,Nagpur,27.9,41.5,1008.8,10.2,Clear
2021-09-15,Delhi,20.2,50.4,1005.9,17.3,Windy
2021-09-15,Bangalore,21.1,51.8,1006.9,9.7,Clear
2021-09-15,Hyderabad,24.7,45.4,1006.4,9.8,Clear
2021-09-15,Chennai,23.7,65.4,1009.9,9.6,Cloudy
2021-09-15,Kolkata,26.5,58.2,1009.2,14.1,Windy
2021-09-15,Ahmedabad,26.1,34.8,1009.6,9.4,Clear
2021-09-16,Pune,23.5,58.3,1006.3,9.2,Clear
2021-09-16,Mumbai,27.9,64.0,1016.9,10.3,Clear
2021-09-16,Nashik,20.3,49.0,1003.0,10.3,Clear
2021-09-16,Nagpur,24.0,37.3,1005.9,9.4,Clear
2021-09-16,Delhi,17.3,51.5,1012.3,11.4,Foggy
2021-09-16,Bangalore,21.8,49.6,1004.3,9.8,Cloudy
2021-09-16,Hyderabad,22.4,41.0,1003.1,3.6,Clear
2021-09-16,Chennai,23.9,66.0,1007.4,13.3,Clear
2021-09-16,Kolkata,26.4,64.5,1011.5,13.4,Clear
2021-09-16,Ahmedabad,30.3,35.0,1015.3,8.3,Clear
2021-09-17,Pune,20.3,42.3,1004.1,9.9,Cloudy
2021-09-17,Mumbai,25.3,65.2,1004.3,10.6,Clear
2021-09-17,Nashik,18.4,49.4,1015.3,8.1,Clear
2021-09-17,Nagpur,27.4,41.5,1013.6,11.3,Clear
2021-09-17,Delhi,18.2,50.3,1015.7,8.3,Clear
2021-09-17,Bangalore,16.9,57.1,1016.7,10.0,Foggy
2021-09-17,Hyderabad,22.5,43.6,1007.8,8.1,Clear
2021-09-17,Chennai,26.5,79.2,1014.4,9.7,Rainy
2021-09-17,Kolkata,25.2,69.0,1006.4,11.8,Humid
2021-09-17,Ahmedabad,24.9,39.6,1008.8,10.6,Clear
2021-09-18,Pune,24.2,44.6,1000.9,9.4,Clear
2021-09-18,Mumbai,25.5,71.8,1008.2,13.6,Humid
2021-09-18,Nashik,22.3,44.7,1013.9,2.8,Cloudy
2021-09-18,Nagpur,27.0,33.1,1012.5,14.9,Windy
2021-09-18,Delhi,20.8,42.5,1009.7,3.3,Clear
2021-09-18,Bangalore,19.0,53.4,1009.7,13.0,Clear
2021-09-18,Hyderabad,24.9,38.8,1008.6,5.4,Cloudy
2021-09-18,Chennai,25.4,64.0,1006.0,11.0,Clear
2021-09-18,Kolkata,24.5,63.5,1010.2,12.3,Cloudy
